source,target,hits,score,score.1,Hits,Score
GOBIOSOMA,BOSCI,26.0,13.59,13.59,26.0,13.59
GOBY,GOBIIDAE,1.0,13.99,13.99,1.0,13.99
GOLENKINIA,CONTORTA,1.0,13.0,13.0,1.0,13.0
GOLENKINIA,RADIATA,1.0,13.0,13.0,1.0,13.0
GOMPHUS,VULGATISSIMUS,2.0,13.99,13.99,2.0,13.99
GONATIDAE,GONATUS,1.0,13.99,13.99,1.0,13.99
GONATUS,FABRICII,1.0,12.68,12.68,1.0,12.68
GONOCERCA,MACROFORMIS,1.0,13.99,13.99,1.0,13.99
GRAELLSII,MIEGII,1.0,13.41,13.41,1.0,13.41
GRAPTOLEBERIS,TESTUDINARIA,5.0,13.99,13.99,5.0,13.99
GREVILLEA,PTEROSPERMA,1.0,13.99,13.99,1.0,13.99
GROMPHADORHINA,PORTENTOSA,5.0,13.99,13.99,5.0,13.99
GRYLLODES,SIGILLATUS,1.0,13.99,13.99,1.0,13.99
GRYLLUS,SIMILIS,1.0,12.68,12.68,1.0,12.68
GULOSUS,ROBUSTUM,1.0,13.41,13.41,1.0,13.41
GYLIAUCHEN,NAHAENSIS,1.0,13.99,13.99,1.0,13.99
GYMNAMMODYTES,SEMISQUAMATUS,1.0,13.41,13.41,1.0,13.41
GYMNOCEPHALUS,CERNUUS,55.0,13.77,13.77,55.0,13.77
GYMNOCYPRIS,PRZEWALSKII,1.0,13.41,13.41,1.0,13.41
GYMNODINIUM,HELVETICUM,2.0,13.99,13.99,2.0,13.99
GYMNOTIFORMES,GYMNOTIDAE,1.0,13.99,13.99,1.0,13.99
GYRAULUS,CRISTA,2.0,13.67,13.67,2.0,13.67
GYRINIDAE,HALIPLIDAE,1.0,13.41,13.41,1.0,13.41
GYRINOPHILUS,PORPHYRITICUS,2.0,13.99,13.99,2.0,13.99
GYRINUS,CONVEXIUSCULUS,1.0,13.99,13.99,1.0,13.99
GYRODACTYLIDAE,MONOGENEA,3.0,12.68,12.68,3.0,12.68
GYRODACTYLUS,SALARIS,24.0,13.8,13.8,24.0,13.8
H,ANGUILLAE,1.0,13.0,13.0,1.0,13.0
H,HELICONEMA,1.0,13.0,13.0,1.0,13.0
HAASI,LOZANOI,1.0,12.68,12.68,1.0,12.68
HADROMOPHRYNE,NATALENSIS,2.0,13.41,13.41,2.0,13.41
HAEMATOPUS,OSTRALEGUS,5.0,13.99,13.99,5.0,13.99
HAEMULON,PLUMIERII,1.0,13.99,13.99,1.0,13.99
HAKEA,PREISSII,1.0,13.99,13.99,1.0,13.99
HALESUS,DIGITATUS,1.0,13.99,13.99,1.0,13.99
HALIAEETUS,LEUCOCEPHALUS,2.0,13.99,13.99,2.0,13.99
HALICHOERUS,GRYPUS,2.0,13.99,13.99,2.0,13.99
HALIPLIDAE,CURCULIONIDAE,1.0,13.0,13.0,1.0,13.0
HALIPLIDAE,HELOPHORIDAE,1.0,13.0,13.0,1.0,13.0
HALISIDOTA,ARGENTATA,1.0,13.99,13.99,1.0,13.99
HALODULE,WRIGHTII,2.0,13.41,13.41,2.0,13.41
HALTERIA,MESODINIUM,2.0,13.99,13.99,2.0,13.99
HALVORSENIUS,EXILIS,1.0,13.99,13.99,1.0,13.99
HAPLOCHROMIS,BURTONI,2.0,13.99,13.99,2.0,13.99
HAPLOPHRYNE,MOLLIS,2.0,13.99,13.99,2.0,13.99
HAPLORCHIS,PUMILIO,4.0,13.83,13.83,4.0,13.83
HARENGULA,PENSACOLAE,2.0,13.99,13.99,2.0,13.99
HELICE,TRIDENS,1.0,13.99,13.99,1.0,13.99
HELICOMETRA,FASCIATA,2.0,13.99,13.99,2.0,13.99
HELICONEMA,ANGUILLAE,4.0,12.54,12.54,4.0,12.54
HELICONEMA,LONGISSIMUM,4.0,13.19,13.19,4.0,13.19
HELOCHARES,COXELMIS,1.0,12.68,12.68,1.0,12.68
HELOCHARES,OBSCURUS,1.0,12.68,12.68,1.0,12.68
HELODIDAE,HYDROPHILIDAE,1.0,13.0,13.0,1.0,13.0
HELOPHORIDAE,HYDRAENIDAE,1.0,13.0,13.0,1.0,13.0
HELOPHORIDAE,HYDROCHIDAE,1.0,13.0,13.0,1.0,13.0
HELOSTOMA,TEMMINCKI,1.0,13.41,13.41,1.0,13.41
HEMICHROMIS,LETOURNEUXI,1.0,13.99,13.99,1.0,13.99
HEMICLEPSIS,MARGINATA,1.0,13.99,13.99,1.0,13.99
HEMIGRAMMOCAPOETA,KEMALI,1.0,13.99,13.99,1.0,13.99
HEMIGRAPSUS,PENICILLATUS,2.0,12.83,12.83,2.0,12.83
HEMIMYSIS,ANOMALA,5.0,13.86,13.86,5.0,13.86
HEMIRAMPHUS,BRASILIENSIS,1.0,13.0,13.0,1.0,13.0
HEMIURUS,COMMUNIS,1.0,13.41,13.41,1.0,13.41
HENNEGUYA,SALMINICOLA,12.0,13.99,13.99,12.0,13.99
HEPSETUS,ODOE,1.0,13.99,13.99,1.0,13.99
HEPTAGENIA,SULPHUREA,3.0,13.58,13.58,3.0,13.58
HERDMANI,SIMILIS,1.0,12.68,12.68,1.0,12.68
HERPESVIRIDAE,HERPESVIRUSE,1.0,12.68,12.68,1.0,12.68
HERPESVIRIDAE,HOST,1.0,13.41,13.41,1.0,13.41
HERPESVIRUS,ANGUILLAE,8.0,13.35,13.35,8.0,13.35
HERPESVIRUS,CYPRINI,4.0,12.91,12.91,4.0,12.91
HETEROBRANCHUS,LONGIFILIS,1.0,13.41,13.41,1.0,13.41
HETEROBRANCHUS,LONGIFILUS,1.0,13.41,13.41,1.0,13.41
HETEROCARPUS,ENSIFER,1.0,13.41,13.41,1.0,13.41
HETEROCARPUS,LAEVIGNATUS,1.0,13.41,13.41,1.0,13.41
HETEROMASTUS,FILIFORMIS,1.0,13.99,13.99,1.0,13.99
HETEROPHYIDAE,CONCAVUM,1.0,12.68,12.68,1.0,12.68
HETEROPHYIDAE,CRYPTOCOTYLE,1.0,12.68,12.68,1.0,12.68
HETEROPHYIDAE,GENATA,1.0,12.68,12.68,1.0,12.68
HETEROPHYIDAE,PYGIDIOPSIS,1.0,12.68,12.68,1.0,12.68
HETEROPNEUSTES,FOSSILIS,4.0,13.41,13.41,4.0,13.41
HETEROPOLARIA,LWOFFI,1.0,13.99,13.99,1.0,13.99
HIATICULA,CANUTUS,1.0,13.41,13.41,1.0,13.41
HIODON,ALOSOIDES,1.0,12.68,12.68,1.0,12.68
HIODON,TERGISUS,3.0,13.77,13.77,3.0,13.77
HIPPEUTIS,COMPLANATUS,2.0,13.99,13.99,2.0,13.99
HIPPOCAMPUS,ERECTUS,1.0,13.99,13.99,1.0,13.99
HIPPOGLOSSOIDES,PLATESSOIDES,1.0,13.99,13.99,1.0,13.99
HIPPOGLOSSUS,HIPPOGLOSSUS,6.0,13.77,13.77,6.0,13.77
HIPPOGLOSSUS,STENOLEPIS,2.0,12.68,12.68,2.0,12.68
HIRUDO,MEDICINALIS,1.0,13.99,13.99,1.0,13.99
HIRUNDO,RUSTICA,5.0,13.99,13.99,5.0,13.99
HISTIOBRANCHUS,BATHYBIUS,1.0,13.99,13.99,1.0,13.99
HISTRIONICUS,HISTRIONICUS,1.0,13.99,13.99,1.0,13.99
HOLOPEDIUM,GIBBERUM,5.0,13.99,13.99,5.0,13.99
HOLOTHURIA,HOLOTHUROIDEA,1.0,12.68,12.68,1.0,12.68
HOLOTHUROIDEA,ECHINODERMATA,1.0,12.68,12.68,1.0,12.68
HOMARUS,GAMMARUS,1.0,13.41,13.41,1.0,13.41
HOMOPTERA,ORTHOPTERA,1.0,13.41,13.41,1.0,13.41
HOPLIAS,MALABARICUS,5.0,13.73,13.73,5.0,13.73
HOPLOBROTULA,ARMATA,2.0,13.67,13.67,2.0,13.67
HOPLOSTERNUM,LITTORALE,1.0,13.99,13.99,1.0,13.99
HOPLOSTETHUS,ATLANTICUS,4.0,13.83,13.83,4.0,13.83
HORABAGRUS,BRACHYSOMA,2.0,13.99,13.99,2.0,13.99
HUCHO,HUCHO,16.0,13.91,13.91,16.0,13.91
HYACINTHOIDES,NON-SCRIPTA,1.0,13.99,13.99,1.0,13.99
HYBOPSIS,BIGUTTATA,1.0,13.41,13.41,1.0,13.41
HYBOPSIS,MICROPOGON,1.0,13.0,13.0,1.0,13.0
HYDRACARINA,CALANOIDA,1.0,13.41,13.41,1.0,13.41
HYDRACARINA,CYCLOPOIDA,1.0,13.41,13.41,1.0,13.41
HYDRACARINA,MEGALOPTERA,2.0,12.83,12.83,2.0,12.83
HYDRAENIDAE,HYDROCHIDAE,1.0,13.41,13.41,1.0,13.41
HYDRILLA,VERTICILLATA,28.0,13.97,13.97,28.0,13.97
HYDROBIA,ACUTA,1.0,13.99,13.99,1.0,13.99
HYDROBIIDAE,LYMNAEIDAE,1.0,12.68,12.68,1.0,12.68
HYDROBIIDAE,PLANORBIDAE,1.0,13.41,13.41,1.0,13.41
HYDROBIOSIS,OXYETHIRA,1.0,13.41,13.41,1.0,13.41
HYDROCHARIS,MORSUS-RANAE,1.0,13.99,13.99,1.0,13.99
HYDROCHIDAE,HYDRAENIDAE,1.0,13.0,13.0,1.0,13.0
HYDROCHIDAE,HYDROPHILIDAE,1.0,12.68,12.68,1.0,12.68
HYDROCHUS,COXELMIS,1.0,13.0,13.0,1.0,13.0
HYDROCYNUS,VITTATUS,2.0,13.67,13.67,2.0,13.67
HYDROPHILIDAE,NOTERIDAE,1.0,13.0,13.0,1.0,13.0
HYDROPHILUS,PICEUS,1.0,13.41,13.41,1.0,13.41
HYGROBIA,AUSTRALASIAE,1.0,13.0,13.0,1.0,13.0
HYMENOLEPIS,DIMINUTA,2.0,13.99,13.99,2.0,13.99
HYMENOPTERA,ISOPTERA,1.0,13.0,13.0,1.0,13.0
HYMENOPTERA,STENOGASTRINAE,1.0,13.0,13.0,1.0,13.0
HYPENTELIUM,NIGRICANS,3.0,13.58,13.58,3.0,13.58
HYPEROPLUS,IMMACULATUS,1.0,13.0,13.0,1.0,13.0
HYPEROPLUS,LANCEOLATUS,1.0,13.0,13.0,1.0,13.0
HYPERPROSOPON,ARGENTEUM,2.0,13.99,13.99,2.0,13.99
HYPLEUROCHILUS,GEMINATUS,4.0,13.83,13.83,4.0,13.83
HYPOMESUS,NIPPONENSIS,5.0,12.79,12.79,5.0,12.79
HYPOMESUS,PRETIOSUS,4.0,12.54,12.54,4.0,12.54
HYPOMESUS,TRANSPACIFICUS,5.0,12.79,12.79,5.0,12.79
HYPOPHTHALMICHTHYS,MOLITRIX,13.0,13.53,13.53,13.0,13.53
HYPOPHTHALMICHTHYS,NOBILIS,7.0,12.8,12.8,7.0,12.8
HYPOPHTHALMUS,OREMACULATUS,15.0,13.77,13.77,15.0,13.77
HYPORHAMPHUS,PICARTI,1.0,13.99,13.99,1.0,13.99
HYPOSTOMUS,PLECOSTOMUS,2.0,13.99,13.99,2.0,13.99
HYPSOBLENNIUS,IONTHAS,1.0,13.41,13.41,1.0,13.41
HYSTEROCARPUS,TRASKI,1.0,13.99,13.99,1.0,13.99
HYSTEROMORPHA,TRILOBA,1.0,13.99,13.99,1.0,13.99
HYSTEROTHYLACIUM,ADUNCUM,2.0,13.99,13.99,2.0,13.99
ICHNEUMONIDAE,CINYGMULA,1.0,13.0,13.0,1.0,13.0
ICHTHYOCOTYLURUS,ERRATICUS,4.0,13.54,13.54,4.0,13.54
ICHTHYOMYZON,FOSSOR,6.0,13.06,13.06,6.0,13.06
ICHTHYOMYZON,UNICUSPIS,5.0,12.79,12.79,5.0,12.79
ICHTHYOPHONUS,HOFERI,1.0,13.99,13.99,1.0,13.99
ICTALURIDAE,CENTRARCHIDAE,1.0,13.41,13.41,1.0,13.41
ICTALURUS,MELA,41.0,12.9,12.9,41.0,12.9
ICTALURUS,PUNCTATUS,58.0,13.19,13.19,58.0,13.19
ICTIOBUS,BUBALUS,3.0,13.0,13.0,3.0,13.0
ICTIOBUS,CYPRINELLUS,5.0,13.51,13.51,5.0,13.51
IDENTIFICATION,BACK,1.0,13.41,13.41,1.0,13.41
ILLEX,ILLECEBROSUS,1.0,13.99,13.99,1.0,13.99
INDODIDYMOZOON,PEARSONI,1.0,13.99,13.99,1.0,13.99
INLECYPRIS,AUROPURPUREUS,1.0,13.99,13.99,1.0,13.99
IRIS,PSEUDACORUS,1.0,13.99,13.99,1.0,13.99
ISOCHRYSIS,GALBANA,1.0,13.99,13.99,1.0,13.99
ISOPTERA,LEPIDOPTERA,1.0,13.0,13.0,1.0,13.0
ISTIOPHORUS,PLATYPTERUS,3.0,13.99,13.99,3.0,13.99
ISURUS,OXYRHINCHUS,2.0,13.99,13.99,2.0,13.99
JARDINII,MULTIFASCIATA,1.0,13.41,13.41,1.0,13.41
JENYNSIA,MULTIDENTATA,1.0,13.99,13.99,1.0,13.99
JUNCUS,BULBOSUS,3.0,13.58,13.58,3.0,13.58
KAPPAPHYCUS,ALVAREZII,1.0,13.99,13.99,1.0,13.99
KATSUMONUS,PELAMIS,3.0,13.26,13.26,3.0,13.26
KERATELLA,COCHLEARIS,6.0,13.58,13.58,6.0,13.58
KERATELLA,DAPHNIA,1.0,13.0,13.0,1.0,13.0
KETA,TSCHAWYTSCHA,1.0,12.68,12.68,1.0,12.68
KIAERIA,STARKEI,3.0,13.99,13.99,3.0,13.99
KINDTII,BRACHYURUM,1.0,12.68,12.68,1.0,12.68
KINORHYNCHA,PRIAPULIDA,1.0,13.99,13.99,1.0,13.99
KIRCHNERIELLA,CONTORTA,1.0,13.41,13.41,1.0,13.41
KLUYVEROMYCES,MARXIANUS,1.0,13.41,13.41,1.0,13.41
KUHLIA,SANDIVICENSIS,1.0,13.41,13.41,1.0,13.41
KUHLIA,SANDVICENSIS,1.0,13.41,13.41,1.0,13.41
KURTUS,GULLIVERI,1.0,13.99,13.99,1.0,13.99
LABEO,ROHITA,7.0,13.41,13.41,7.0,13.41
LABIDESTHES,SICCULUS,3.0,13.99,13.99,3.0,13.99
LABRIDAE,LABRINI,1.0,13.99,13.99,1.0,13.99
LACERTA,VIVIPARA,1.0,12.68,12.68,1.0,12.68
LACTOBACILLUS,SACCHAROMYCES,1.0,13.99,13.99,1.0,13.99
LACUSTRIS,DYTISCIDAE,1.0,12.68,12.68,1.0,12.68
LACUSTRIS,HYDRACARINA,1.0,12.68,12.68,1.0,12.68
LACUSTRIS,MEGALOPTERA,1.0,12.68,12.68,1.0,12.68
LACUSTRIS,MOLLUSCA,1.0,12.68,12.68,1.0,12.68
LAMELLIDENS,CORRIANUS,3.0,13.41,13.41,3.0,13.41
LAMELLIDENS,MARGINALIS,2.0,12.83,12.83,2.0,12.83
LAMNA,DITROPIS,1.0,13.0,13.0,1.0,13.0
LAMPETRA,FLUVIATILIS,204.0,12.6,12.6,204.0,12.6
LAMPSILIS,PROVALIS,1.0,13.99,13.99,1.0,13.99
LANCEOLATUS,SEMISQUAMATUS,1.0,13.41,13.41,1.0,13.41
LANCIDES,VAYSSIERI,1.0,13.99,13.99,1.0,13.99
LARIMICHTHYS,CROCEA,2.0,13.41,13.41,2.0,13.41
LARIMICHTHYS,POLYACTIS,1.0,12.68,12.68,1.0,12.68
LARUS,ARGENTATUS,2.0,12.68,12.68,2.0,12.68
LARUS,CANUS,4.0,13.54,13.54,4.0,13.54
LASIOGNATHUS,AMPHIRHAMPHUS,1.0,13.99,13.99,1.0,13.99
LASMIGONA,DECORATA,9.0,13.77,13.77,9.0,13.77
LASMIGONA,SUBVIRIDIS,3.0,12.68,12.68,3.0,12.68
LATEOLABRAX,JAPONICUS,6.0,12.72,12.72,6.0,12.72
LATERNA,LUTEUM,1.0,13.41,13.41,1.0,13.41
LATES,CALCARIFER,14.0,12.9,12.9,14.0,12.9
LATES,NILOTICUS,30.0,13.06,13.06,30.0,13.06
LATRIS,LINEATA,1.0,13.99,13.99,1.0,13.99
LAVARETUS,LAVARETUS,3.0,12.88,12.88,3.0,12.88
LAVINIA,SYMMETRICUS,5.0,12.86,12.86,5.0,12.86
LEAVE,DETRITUS,1.0,12.68,12.68,1.0,12.68
LEBISTES,GAMBUSIA,1.0,13.99,13.99,1.0,13.99
LEEI,MYXOZOA,1.0,13.41,13.41,1.0,13.41
LEFUA,ECHIGONIA,1.0,13.99,13.99,1.0,13.99
LEIODIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
LEIOSTOMUS,XANTHURUS,11.0,13.99,13.99,11.0,13.99
LEKANESPHAERA,HOOKERI,2.0,13.99,13.99,2.0,13.99
LEMNA,TRISULCA,2.0,12.83,12.83,2.0,12.83
LENIUSCULUS,ASTACIDAE,1.0,13.0,13.0,1.0,13.0
LEPEOPHTHEIRUS,SALMONIS,13.0,13.99,13.99,13.0,13.99
LEPIDOBLENNIUS,HAPLODACTYLUS,1.0,13.99,13.99,1.0,13.99
LEPIDOMEDA,ALBIVALLIS,2.0,13.41,13.41,2.0,13.41
LEPIDOMEDA,VITTATA,2.0,12.68,12.68,2.0,12.68
LEPIDOPSETTA,BILINEATA,1.0,13.99,13.99,1.0,13.99
LEPIDOPTERA,NYMPHALIDAE,2.0,13.19,13.19,2.0,13.19
LEPIDOSIREN,PARADOXA,1.0,13.41,13.41,1.0,13.41
LEPISOSTEUS,OSSEUS,4.0,13.41,13.41,4.0,13.41
LEPISOSTEUS,PLATOSTOMUS,2.0,12.83,12.83,2.0,12.83
LEPOMIS,FLAVESCENS,1.0,12.68,12.68,1.0,12.68
LEPOMIS,GIBBOSUS,81.0,13.04,13.04,81.0,13.04
LEPOMIS,MACROCHIRUS,97.0,13.25,13.25,97.0,13.25
LEPTIDAE,STRATIOMYIDAE,1.0,12.68,12.68,1.0,12.68
LEPTOCOTTUS,ARMATUS,5.0,13.51,13.51,5.0,13.51
LEPTODORA,KINDTI,1.0,13.0,13.0,1.0,13.0
LEPTODORA,KINDTII,2.0,13.67,13.67,2.0,13.67
LEPTOPHLEBIIDAE,POTAMANTHIDAE,1.0,13.99,13.99,1.0,13.99
LEPTOSPERMUM,ELLIPTICUM,1.0,13.99,13.99,1.0,13.99
LEPUS,TIMIDUS,1.0,13.99,13.99,1.0,13.99
LESTIDAE,CALOPTERYGIDAE,1.0,13.99,13.99,1.0,13.99
LETHENTERON,CAMTSCHATICUM,3.0,12.77,12.77,3.0,12.77
LETHRINUS,MINIATUS,3.0,13.58,13.58,3.0,13.58
LEUCASPINE,DELINEATUS,1.0,12.68,12.68,1.0,12.68
LEUCASPIUS,DELINEATUS,3.0,13.77,13.77,3.0,13.77
LEUCISCUS,CEPHALUS,66.0,13.36,13.36,66.0,13.36
LEUCISCUS,LEUCISCUS,38.0,12.97,12.97,38.0,12.97
LEVANTINUS,TILAPIAE,1.0,12.68,12.68,1.0,12.68
LIMANDA,FERRUGINEA,3.0,12.68,12.68,3.0,12.68
LIMANDA,LIMANDA,8.0,13.61,13.61,8.0,13.61
LIMIA,VITTATA,2.0,13.0,13.0,2.0,13.0
LIMNESIIDAE,ASTIGMATA,2.0,13.41,13.41,2.0,13.41
LIMNOCALANUS,MACRURUS,1.0,13.99,13.99,1.0,13.99
LIMNODROMUS,GRISEUS,1.0,13.41,13.41,1.0,13.41
LIMNOSIDA,FRONTOSA,1.0,13.99,13.99,1.0,13.99
LIMNOTHRISSA,MIODON,2.0,13.99,13.99,2.0,13.99
LIMONIIDAE,PSYCHODIDAE,1.0,13.41,13.41,1.0,13.41
LIMONIIDAE,TIPULIDAE,1.0,13.0,13.0,1.0,13.0
LIMOSA,LIMOSA,1.0,13.41,13.41,1.0,13.41
LIMULUS,POLYPHEMUS,1.0,13.99,13.99,1.0,13.99
LINEATUS,CLINIDAE,1.0,13.41,13.41,1.0,13.41
LIPOPHRYS,PHOLIS,1.0,13.99,13.99,1.0,13.99
LIPSOTHRIX,NIGRISTIGMA,1.0,13.99,13.99,1.0,13.99
LISTONELLA,ANGUILLARUM,1.0,13.0,13.0,1.0,13.0
LITHOBATES,CATESBEIANUS,1.0,13.99,13.99,1.0,13.99
LITHODES,SANTOLLA,3.0,13.99,13.99,3.0,13.99
LITOPENAEUS,SETIFERUS,3.0,12.58,12.58,3.0,12.58
LITOPENAEUS,STYLIROSTRIS,3.0,12.58,12.58,3.0,12.58
LITOPENAEUS,VANNAMEI,5.0,13.07,13.07,5.0,13.07
LITTORELLA,UNIFLORA,3.0,13.99,13.99,3.0,13.99
LOBATOZOUM,MULTIDACCULATUM,3.0,13.99,13.99,3.0,13.99
LOBELIA,DORTMANNA,1.0,13.99,13.99,1.0,13.99
LOBODON,CARCINOPHAGUS,1.0,13.99,13.99,1.0,13.99
LOLIGO,PLEI,1.0,13.99,13.99,1.0,13.99
LONGIROSTRIS,QUADRATA,1.0,12.68,12.68,1.0,12.68
LONGISPINA,PEDICULUS,1.0,13.0,13.0,1.0,13.0
LONICERA,IMPLEXA,1.0,13.99,13.99,1.0,13.99
LONTRA,PROVOCAX,1.0,13.99,13.99,1.0,13.99
LOPHIUS,PISCATORIUS,1.0,13.41,13.41,1.0,13.41
LORICARIIDAE,CALLICHTHYIDAE,1.0,13.99,13.99,1.0,13.99
LOTA,LOTA,84.0,13.94,13.94,84.0,13.94
LOXODONTA,AFRICANA,2.0,13.99,13.99,2.0,13.99
LUCANIA,GOODEI,2.0,13.0,13.0,2.0,13.0
LUCANIA,PARVA,3.0,12.68,12.68,3.0,12.68
LUCIFER,FAXONI,1.0,13.99,13.99,1.0,13.99
LUCIOBARBUS,GRAELLSII,3.0,13.58,13.58,3.0,13.58
LUCIOCEPHALUS,PULCHER,1.0,13.41,13.41,1.0,13.41
LUMBRICULUS,VARIEGATUS,2.0,13.41,13.41,2.0,13.41
LUMPENUS,FABRICII,2.0,13.41,13.41,2.0,13.41
LUPINUS,MUTABILIS,1.0,13.99,13.99,1.0,13.99
LUTJANUS,BENGALENSIS,2.0,12.68,12.68,2.0,12.68
LUTJANUS,EHRENBERGII,2.0,12.68,12.68,2.0,12.68
LUTRA,LUTRA,38.0,13.98,13.98,38.0,13.98
LUXILUS,CORNUTUS,8.0,13.75,13.75,8.0,13.75
LYCIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
LYGODIUM,MICROPHYLLUM,1.0,13.99,13.99,1.0,13.99
LYMNAEA,PEREGRA,6.0,13.41,13.41,6.0,13.41
LYMNAEA,STAGNALIS,3.0,12.88,12.88,3.0,12.88
LYSMATA,WURDEMANNI,2.0,13.99,13.99,2.0,13.99
LYTHRUM,SALICARIA,3.0,13.99,13.99,3.0,13.99
LYTHRURUS,FASCIOLARIS,1.0,13.0,13.0,1.0,13.0
LYTHRURUS,UMBRATILIS,1.0,13.0,13.0,1.0,13.0
LYTHRURUS,UMBRATILLIS,1.0,13.0,13.0,1.0,13.0
MACACA,SYLVANUS,1.0,13.99,13.99,1.0,13.99
MACCULLOCHELA,IKEI,1.0,13.99,13.99,1.0,13.99
MACCULLOCHELLA,MACQUARIENSIS,3.0,13.0,13.0,3.0,13.0
MACCULLOCHELLA,PEELII,6.0,13.58,13.58,6.0,13.58
MACOMA,BALTHICA,7.0,13.99,13.99,7.0,13.99
MACQUARIA,AUSTRALASICA,31.0,13.82,13.82,31.0,13.82
MACRHYBOPSIS,STORERIANA,2.0,13.41,13.41,2.0,13.41
MACROBRACHIUM,ROSENBERGII,16.0,13.67,13.67,16.0,13.67
MACROCHIRUS,ARGENTIMACULATUS,1.0,12.68,12.68,1.0,12.68
MACROCHIRUS,FLAVESCENS,1.0,12.68,12.68,1.0,12.68
MACROCYCLOPS,ALBIDUS,1.0,13.99,13.99,1.0,13.99
MACROGLOSSUM,STELLATARUM,2.0,13.99,13.99,2.0,13.99
MACROHEPTOPUS,BRANICKII,1.0,13.99,13.99,1.0,13.99
MACROLEPIDOTUS,SPLENDIDA,1.0,13.0,13.0,1.0,13.0
MACROPINNA,MICROSTOMA,2.0,13.99,13.99,2.0,13.99
MACRURONUS,MAGELLANICUS,1.0,13.99,13.99,1.0,13.99
MAGNA,MICRURA,1.0,12.68,12.68,1.0,12.68
MAJA,MAJIDAE,1.0,12.68,12.68,1.0,12.68
MAJA,MAJOIDEA,1.0,12.68,12.68,1.0,12.68
MALACOHERPESVIRIDAE,DAVISON,2.0,13.0,13.0,2.0,13.0
MALACOHERPESVIRIDAE,HERPESVIRUS,2.0,13.0,13.0,2.0,13.0
MALLOTUS,VILLOSUS,12.0,13.88,13.88,12.0,13.88
MARCUSENIUS,MACROLEPIDOTUS,1.0,12.68,12.68,1.0,12.68
MARGARISCUS,MARGARITA,6.0,13.77,13.77,6.0,13.77
MARGARITIFERA,MARGARITIFERA,53.0,13.94,13.94,53.0,13.94
MARGINALIS,CORRIANUS,1.0,12.68,12.68,1.0,12.68
MARINA,TESTUDINUM,1.0,13.41,13.41,1.0,13.41
MARINA,ULVA,1.0,13.41,13.41,1.0,13.41
MARMARONETTA,ANGUSTIROSTRIS,1.0,13.99,13.99,1.0,13.99
MARMOSPS,PAULENSIS,1.0,13.99,13.99,1.0,13.99
MARTEILIA,REFRINGENS,2.0,13.67,13.67,2.0,13.67
MASTACEMBELUS,MASTACEMBELUS,1.0,12.68,12.68,1.0,12.68
MASTACEMBELUS,PANCALUS,1.0,12.68,12.68,1.0,12.68
MAUROLICUS,MUELLERI,1.0,13.99,13.99,1.0,13.99
MAXIMUS,POLYACTIS,1.0,13.41,13.41,1.0,13.41
MEADIA,ABYSSALIS,1.0,13.99,13.99,1.0,13.99
MEGALOBRAMA,AMBLYCEPHALA,3.0,13.99,13.99,3.0,13.99
MEGALOPTERA,DYTISCIDAE,2.0,12.83,12.83,2.0,12.83
MEGAPTERA,NOVAEANGLIAE,2.0,13.67,13.67,2.0,13.67
MEGAPTERA,NOVAENGLIAE,1.0,13.0,13.0,1.0,13.0
MEGARCYS,SIGNATA,1.0,13.99,13.99,1.0,13.99
MELALEUCA,LANCEOLATA,1.0,13.0,13.0,1.0,13.0
MELANITTA,PERSPICILLATA,1.0,13.41,13.41,1.0,13.41
MELANOCHROMIS,JOHANNI,1.0,13.99,13.99,1.0,13.99
MELANOGRAMMUS,AEGLEFINUS,21.0,13.96,13.96,21.0,13.96
MELANOIDES,TUBERCULATA,8.0,13.83,13.83,8.0,13.83
MELANOPSIS,COSTATA,1.0,13.99,13.99,1.0,13.99
MELANOTAENIA,SPLENDIDA,1.0,13.0,13.0,1.0,13.0
MELICHTHYS,NIGER,1.0,13.99,13.99,1.0,13.99
MELITAEA,AURELIA,1.0,13.99,13.99,1.0,13.99
MELOIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
MELOSIRA,GRANULATA,1.0,13.0,13.0,1.0,13.0
MENIDIA,MENIDIA,10.0,13.67,13.67,10.0,13.67
MENTHA,AQUATICA,1.0,13.41,13.41,1.0,13.41
MERCENARIA,ARENARIA,1.0,12.68,12.68,1.0,12.68
MERCENARIA,MERCENARIA,5.0,13.99,13.99,5.0,13.99
MERGUS,MERGANSER,28.0,13.85,13.85,28.0,13.85
MERLANGIUS,MERLANGUS,10.0,13.93,13.93,10.0,13.93
MERLANGUS,POUTASSOU,1.0,12.68,12.68,1.0,12.68
MERLUCCIUS,GAYI,6.0,12.54,12.54,6.0,12.54
MERLUCCIUS,PRODUCTUS,9.0,13.0,13.0,9.0,13.0
MESOCYCLOPS,ASPERICORNIS,3.0,12.77,12.77,3.0,12.77
MESOCYCLOPS,EDAX,5.0,13.32,13.32,5.0,13.32
MESODINIUM,COLEPS,2.0,13.99,13.99,2.0,13.99
MESOPODOPSIS,SLABBERI,1.0,13.99,13.99,1.0,13.99
MESORCHIS,DENTICULATUM,2.0,13.67,13.67,2.0,13.67
MESORCHIS,DENTICULATUS,1.0,13.0,13.0,1.0,13.0
METAPENAEUS,BENNETTAE,1.0,12.68,12.68,1.0,12.68
