TAXRANK_target,target,source,TAXRANK_source,data_source_x,relations,score.1,Hits,Score,data_source_y,_merge
 SPECIES,PUNGITIUS,PUNGITIUS, GENUS,VTO ontology,is_a,13.85,45.0,13.85,WEB corpus,both
 SPECIES,AURATA,LIZA, GENUS,VTO ontology,is_a,10.47,1.0,10.47,WEB corpus,both
 SPECIES,LABROSUS,CHELON, GENUS,VTO ontology,is_a,13.83,4.0,13.83,WEB corpus,both
 SPECIES,CEPHALUS,MUGIL, GENUS,VTO ontology,is_a,11.63,10.0,11.63,WEB corpus,both
 SPECIES,MULTIDENTATA,JENYNSIA, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,BAILEYI,CRENICHTHYS, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,GOODEI,LUCANIA, GENUS,VTO ontology,is_a,13.0,2.0,13.0,WEB corpus,both
 SPECIES,PARVA,LUCANIA, GENUS,VTO ontology,is_a,12.68,3.0,12.68,WEB corpus,both
 SPECIES,HETEROCLITUS,FUNDULUS, GENUS,VTO ontology,is_a,13.69,33.0,13.69,WEB corpus,both
 SPECIES,DISPAR,FUNDULUS, GENUS,VTO ontology,is_a,10.11,2.0,10.11,WEB corpus,both
 SPECIES,GRANDIS,FUNDULUS, GENUS,VTO ontology,is_a,9.12,1.0,9.12,WEB corpus,both
 SPECIES,NOTATUS,FUNDULUS, GENUS,VTO ontology,is_a,10.54,3.0,10.54,WEB corpus,both
 SPECIES,DIAPHANUS,FUNDULUS, GENUS,VTO ontology,is_a,11.97,7.0,11.97,WEB corpus,both
 SPECIES,PUNCTATA,GAMBUSIA, GENUS,VTO ontology,is_a,10.11,2.0,10.11,WEB corpus,both
 SPECIES,AFFINIS,GAMBUSIA, GENUS,VTO ontology,is_a,12.92,26.0,12.92,WEB corpus,both
 SPECIES,GEISERI,GAMBUSIA, GENUS,VTO ontology,is_a,10.24,2.0,10.24,WEB corpus,both
 SPECIES,BIRCHMANNI,XIPHOPHORUS, GENUS,VTO ontology,is_a,13.0,1.0,13.0,WEB corpus,both
 SPECIES,GILLII,POECILIA, GENUS,VTO ontology,is_a,11.35,2.0,11.35,WEB corpus,both
 SPECIES,RETICULATA,POECILIA, GENUS,VTO ontology,is_a,13.41,14.0,13.41,WEB corpus,both
 SPECIES,LATIPINNA,POECILIA, GENUS,VTO ontology,is_a,12.9,7.0,12.9,WEB corpus,both
 SPECIES,VITTATA,LIMIA, GENUS,VTO ontology,is_a,13.0,2.0,13.0,WEB corpus,both
 SPECIES,DECEMMACULATUS,CNESTERODON, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,VARIEGATUS,CYPRINODON, GENUS,VTO ontology,is_a,12.19,1.0,12.19,WEB corpus,both
 SPECIES,RADIOSUS,CYPRINODON, GENUS,VTO ontology,is_a,13.67,2.0,13.67,WEB corpus,both
 SPECIES,IBERUS,APHANIUS, GENUS,VTO ontology,is_a,11.67,1.0,11.67,WEB corpus,both
 SPECIES,FASCIATUS,APHANIUS, GENUS,VTO ontology,is_a,10.91,1.0,10.91,WEB corpus,both
 SPECIES,FASCIATUS,APHANIUS, GENUS,VTO ontology,is_a,10.91,1.0,10.91,WEB corpus,both
 SPECIES,DISPAR,APHANIUS, GENUS,VTO ontology,is_a,10.75,1.0,10.75,WEB corpus,both
 SPECIES,PANCHAX,APLOCHEILUS, GENUS,VTO ontology,is_a,13.41,1.0,13.41,WEB corpus,both
 FAMILY,ADRIANICHTHYIDAE,BELONIFORMES, ORDER,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 GENUS,ORYZIAS,ADRIANICHTHYIDAE, FAMILY,VTO ontology,is_a,12.68,1.0,12.68,WEB corpus,both
 SPECIES,LATIPES,ORYZIAS, GENUS,VTO ontology,is_a,13.67,4.0,13.67,WEB corpus,both
 SPECIES,BELONE,BELONE, GENUS,VTO ontology,is_a,13.99,9.0,13.99,WEB corpus,both
 SPECIES,BRASILIENSIS,HEMIRAMPHUS, GENUS,VTO ontology,is_a,13.0,1.0,13.0,WEB corpus,both
 SPECIES,SIGNIFER,PSEUDOMUGIL, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,SPLENDIDA,MELANOTAENIA, GENUS,VTO ontology,is_a,13.0,1.0,13.0,WEB corpus,both
 SPECIES,BONARIENSIS,ODONTESTHES, GENUS,VTO ontology,is_a,13.34,7.0,13.34,WEB corpus,both
 SPECIES,TENUIS,LEURESTHES, GENUS,VTO ontology,is_a,11.83,1.0,11.83,WEB corpus,both
 SPECIES,SICCULUS,LABIDESTHES, GENUS,VTO ontology,is_a,13.99,3.0,13.99,WEB corpus,both
 SPECIES,AFFINIS,ATHERINOPS, GENUS,VTO ontology,is_a,9.12,1.0,9.12,WEB corpus,both
 SPECIES,MENIDIA,MENIDIA, GENUS,VTO ontology,is_a,13.67,10.0,13.67,WEB corpus,both
 SPECIES,BERYLLINA,MENIDIA, GENUS,VTO ontology,is_a,11.91,2.0,11.91,WEB corpus,both
 SPECIES,PRESBYTER,ATHERINA, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,TAPIRINA,RHOMBOSOLEA, GENUS,VTO ontology,is_a,13.99,3.0,13.99,WEB corpus,both
 SPECIES,PLATESSA,PLEURONECTES, GENUS,VTO ontology,is_a,13.7,22.0,13.7,WEB corpus,both
 SPECIES,FLESUS,PLATICHTHYS, GENUS,VTO ontology,is_a,13.72,7.0,13.72,WEB corpus,both
 SPECIES,STELLATUS,PLATICHTHYS, GENUS,VTO ontology,is_a,11.54,1.0,11.54,WEB corpus,both
 SPECIES,LIMANDA,LIMANDA, GENUS,VTO ontology,is_a,13.61,8.0,13.61,WEB corpus,both
 SPECIES,FERRUGINEA,LIMANDA, GENUS,VTO ontology,is_a,12.68,3.0,12.68,WEB corpus,both
 SPECIES,ASPERA,LIMANDA, GENUS,VTO ontology,is_a,11.09,1.0,11.09,WEB corpus,both
 SPECIES,STENOLEPIS,HIPPOGLOSSUS, GENUS,VTO ontology,is_a,12.68,2.0,12.68,WEB corpus,both
 SPECIES,HIPPOGLOSSUS,HIPPOGLOSSUS, GENUS,VTO ontology,is_a,13.77,6.0,13.77,WEB corpus,both
 SPECIES,YOKOHAMAE,PSEUDOPLEURONECTES, GENUS,VTO ontology,is_a,11.0,1.0,11.0,WEB corpus,both
 SPECIES,AMERICANUS,PSEUDOPLEURONECTES, GENUS,VTO ontology,is_a,13.17,13.0,13.17,WEB corpus,both
 SPECIES,PLATESSOIDES,HIPPOGLOSSOIDES, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,STELLERI,GLYPTOCEPHALUS, GENUS,VTO ontology,is_a,13.99,2.0,13.99,WEB corpus,both
 SPECIES,MELANOSTICTUS,PSETTICHTHYS, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,VARIEGATUS,VERASPER, GENUS,VTO ontology,is_a,12.68,1.0,12.68,WEB corpus,both
 SPECIES,BILINEATA,LEPIDOPSETTA, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,VETULUS,PAROPHRYS, GENUS,VTO ontology,is_a,13.67,2.0,13.67,WEB corpus,both
 SPECIES,PACIFICUS,MICROSTOMUS, GENUS,VTO ontology,is_a,11.67,2.0,11.67,WEB corpus,both
 SPECIES,LATERNA,ARNOGLOSSUS, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,STIGMAEUS,CITHARICHTHYS, GENUS,VTO ontology,is_a,13.41,1.0,13.41,WEB corpus,both
 SPECIES,SORDIDUS,CITHARICHTHYS, GENUS,VTO ontology,is_a,13.41,1.0,13.41,WEB corpus,both
 SPECIES,OLIVACEUS,PARALICHTHYS, GENUS,VTO ontology,is_a,13.62,22.0,13.62,WEB corpus,both
 SPECIES,DENTATUS,PARALICHTHYS, GENUS,VTO ontology,is_a,13.0,11.0,13.0,WEB corpus,both
 SPECIES,PAULISTANUS,TRINECTES, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,LUTEUM,BUGLOSSIDIUM, GENUS,VTO ontology,is_a,13.41,1.0,13.41,WEB corpus,both
 SPECIES,SENEGALENSIS,SOLEA, GENUS,VTO ontology,is_a,12.6,4.0,12.6,WEB corpus,both
 SPECIES,SOLEA,SOLEA, GENUS,VTO ontology,is_a,13.72,12.0,13.72,WEB corpus,both
 SPECIES,ATLANTICUS,HOPLOSTETHUS, GENUS,VTO ontology,is_a,13.83,4.0,13.83,WEB corpus,both
 SPECIES,PISCATORIUS,LOPHIUS, GENUS,VTO ontology,is_a,13.41,1.0,13.41,WEB corpus,both
 SPECIES,AMERICANUS,LOPHIUS, GENUS,VTO ontology,is_a,9.91,1.0,9.91,WEB corpus,both
 SPECIES,MOLLIS,HAPLOPHRYNE, GENUS,VTO ontology,is_a,13.99,2.0,13.99,WEB corpus,both
 FAMILY,GADIDAE,GADIFORMES, ORDER,VTO ontology,is_a,11.41,1.0,11.41,WEB corpus,both
 SPECIES,MERLANGUS,MERLANGIUS, GENUS,VTO ontology,is_a,13.93,10.0,13.93,WEB corpus,both
 SPECIES,POUTASSOU,MICROMESISTIUS, GENUS,VTO ontology,is_a,13.41,2.0,13.41,WEB corpus,both
 SPECIES,AUSTRALIS,MICROMESISTIUS, GENUS,VTO ontology,is_a,8.96,1.0,8.96,WEB corpus,both
 SPECIES,LUSCUS,TRISOPTERUS, GENUS,VTO ontology,is_a,12.41,2.0,12.41,WEB corpus,both
 SPECIES,ESMARKII,TRISOPTERUS, GENUS,VTO ontology,is_a,12.88,3.0,12.88,WEB corpus,both
 SPECIES,MINUTUS,TRISOPTERUS, GENUS,VTO ontology,is_a,11.95,4.0,11.95,WEB corpus,both
 SPECIES,MACROCEPHALUS,GADUS, GENUS,VTO ontology,is_a,10.1,4.0,10.1,WEB corpus,both
 SPECIES,MORHUA,GADUS, GENUS,VTO ontology,is_a,11.835,103.0,11.835,WEB corpus,both
 SPECIES,OGAC,GADUS, GENUS,VTO ontology,is_a,9.17,2.0,9.17,WEB corpus,both
 SPECIES,GLACIALIS,ARCTOGADUS, GENUS,VTO ontology,is_a,13.77,3.0,13.77,WEB corpus,both
 SPECIES,SAIDA,BOREOGADUS, GENUS,VTO ontology,is_a,13.99,9.0,13.99,WEB corpus,both
 SPECIES,PROXIMUS,MICROGADUS, GENUS,VTO ontology,is_a,13.99,2.0,13.99,WEB corpus,both
 SPECIES,AEGLEFINUS,MELANOGRAMMUS, GENUS,VTO ontology,is_a,13.96,21.0,13.96,WEB corpus,both
 GENUS,LOTA,GADIDAE, FAMILY,VTO ontology,is_a,8.5,1.0,8.5,WEB corpus,both
 SPECIES,LOTA,LOTA, GENUS,VTO ontology,is_a,13.94,84.0,13.94,WEB corpus,both
 SPECIES,MUSTELA,CILIATA, GENUS,VTO ontology,is_a,13.83,4.0,13.83,WEB corpus,both
 SPECIES,CIMBRIUS,ENCHELYOPUS, GENUS,VTO ontology,is_a,13.67,2.0,13.67,WEB corpus,both
 SPECIES,VULGARIS,GAIDROPSARUS, GENUS,VTO ontology,is_a,12.26,3.0,12.26,WEB corpus,both
 SPECIES,MAGELLANICUS,MACRURONUS, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,PARADOXUS,MERLUCCIUS, GENUS,VTO ontology,is_a,10.09,1.0,10.09,WEB corpus,both
 SPECIES,HUBBSI,MERLUCCIUS, GENUS,VTO ontology,is_a,11.15,3.0,11.15,WEB corpus,both
 SPECIES,GAYI,MERLUCCIUS, GENUS,VTO ontology,is_a,12.54,6.0,12.54,WEB corpus,both
 SPECIES,MERLUCCIUS,MERLUCCIUS, GENUS,VTO ontology,is_a,12.04,4.0,12.04,WEB corpus,both
 SPECIES,BILINEARIS,MERLUCCIUS, GENUS,VTO ontology,is_a,12.04,4.0,12.04,WEB corpus,both
 SPECIES,PRODUCTUS,MERLUCCIUS, GENUS,VTO ontology,is_a,13.0,9.0,13.0,WEB corpus,both
 SPECIES,ARMATUS,CORYPHAENOIDES, GENUS,VTO ontology,is_a,11.67,1.0,11.67,WEB corpus,both
 SPECIES,YAQUINAE,CORYPHAENOIDES, GENUS,VTO ontology,is_a,13.41,1.0,13.41,WEB corpus,both
 SPECIES,OMISCOMAYCUS,PERCOPSIS, GENUS,VTO ontology,is_a,13.87,16.0,13.87,WEB corpus,both
 SPECIES,TRANSMONTANA,PERCOPSIS, GENUS,VTO ontology,is_a,10.75,1.0,10.75,WEB corpus,both
 SPECIES,SAYANUS,APHREDODERUS, GENUS,VTO ontology,is_a,13.99,2.0,13.99,WEB corpus,both
 SPECIES,BETA,OPSANUS, GENUS,VTO ontology,is_a,13.67,2.0,13.67,WEB corpus,both
 SPECIES,NOTATUS,PORICHTHYS, GENUS,VTO ontology,is_a,10.82,1.0,10.82,WEB corpus,both
 SPECIES,SPINOSUM,MYCTOPHUM, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,LEUCOPSARUS,STENOBRACHIUS, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,NIKPARINI,ANOTOPTERUS, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,MUELLERI,MAUROLICUS, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 ORDER,ESOCIFORMES,PROTACANTHOPTERYGII,NAN,VTO ontology,is_a,13.12,3.0,13.12,WEB corpus,both
 FAMILY,ESOCIDAE,ESOCIFORMES, ORDER,VTO ontology,is_a,12.83,2.0,12.83,WEB corpus,both
 GENUS,ESOX,ESOCIDAE, FAMILY,VTO ontology,is_a,13.41,2.0,13.41,WEB corpus,both
 SPECIES,LUCIUS,ESOX, GENUS,VTO ontology,is_a,11.17,11.0,11.17,WEB corpus,both
 SPECIES,AMERICANUS,ESOX, GENUS,VTO ontology,is_a,10.95,4.0,10.95,WEB corpus,both
 SPECIES,MASQUINONGY,ESOX, GENUS,VTO ontology,is_a,13.47,18.0,13.47,WEB corpus,both
 FAMILY,UMBRIDAE,ESOCIFORMES, ORDER,VTO ontology,is_a,11.83,1.0,11.83,WEB corpus,both
 SPECIES,LIMI,UMBRA, GENUS,VTO ontology,is_a,13.67,6.0,13.67,WEB corpus,both
 SPECIES,HUBBSI,NOVUMBRA, GENUS,VTO ontology,is_a,11.83,2.0,11.83,WEB corpus,both
 ORDER,SALMONIFORMES,PROTACANTHOPTERYGII,NAN,VTO ontology,is_a,13.12,3.0,13.12,WEB corpus,both
 FAMILY,SALMONIDAE,SALMONIFORMES, ORDER,VTO ontology,is_a,12.07,5.0,12.07,WEB corpus,both
 SPECIES,COULTERII,PROSOPIUM, GENUS,VTO ontology,is_a,11.83,5.0,11.83,WEB corpus,both
 SPECIES,WILLIAMSONI,PROSOPIUM, GENUS,VTO ontology,is_a,13.36,18.0,13.36,WEB corpus,both
 SPECIES,CYLINDRACEUM,PROSOPIUM, GENUS,VTO ontology,is_a,12.19,6.0,12.19,WEB corpus,both
 GENUS,COREGONUS,SALMONIDAE, FAMILY,VTO ontology,is_a,11.89,5.0,11.89,WEB corpus,both
 SPECIES,NIGRIPINNIS,COREGONUS, GENUS,VTO ontology,is_a,8.19,5.0,8.19,WEB corpus,both
 SPECIES,LAVARETUS,COREGONUS, GENUS,VTO ontology,is_a,13.02,218.0,13.02,WEB corpus,both
 SPECIES,AUTUMNALIS,COREGONUS, GENUS,VTO ontology,is_a,9.75,15.0,9.75,WEB corpus,both
 SPECIES,ZENITHICUS,COREGONUS, GENUS,VTO ontology,is_a,7.88,4.0,7.88,WEB corpus,both
 SPECIES,ARTEDI,COREGONUS, GENUS,VTO ontology,is_a,10.52,26.0,10.52,WEB corpus,both
 SPECIES,ALBULA,COREGONUS, GENUS,VTO ontology,is_a,10.28,92.0,10.28,WEB corpus,both
 SPECIES,CLUPEAFORMIS,COREGONUS, GENUS,VTO ontology,is_a,11.86,71.0,11.86,WEB corpus,both
 SPECIES,HOYI,COREGONUS, GENUS,VTO ontology,is_a,10.57,27.0,10.57,WEB corpus,both
 SPECIES,WARTMANNI,COREGONUS, GENUS,VTO ontology,is_a,8.86,8.0,8.86,WEB corpus,both
 SPECIES,SARDINELLA,COREGONUS, GENUS,VTO ontology,is_a,8.19,5.0,8.19,WEB corpus,both
 SPECIES,OXYRINCHUS,COREGONUS, GENUS,VTO ontology,is_a,7.88,4.0,7.88,WEB corpus,both
 SPECIES,NASUS,COREGONUS, GENUS,VTO ontology,is_a,9.38,12.0,9.38,WEB corpus,both
 SPECIES,HUCHO,HUCHO, GENUS,VTO ontology,is_a,13.91,16.0,13.91,WEB corpus,both
 GENUS,SALMO,SALMONIDAE, FAMILY,VTO ontology,is_a,12.07,5.0,12.07,WEB corpus,both
 SPECIES,TRUTTA,SALMO, GENUS,VTO ontology,is_a,10.315,737.0,10.315,WEB corpus,both
 SPECIES,SALAR,SALMO, GENUS,VTO ontology,is_a,10.045,756.0,10.045,WEB corpus,both
 GENUS,SALVELINUS,SALMONIDAE, FAMILY,VTO ontology,is_a,9.79,1.0,9.79,WEB corpus,both
 SPECIES,NAMAYCUSH,SALVELINUS, GENUS,VTO ontology,is_a,12.24,189.0,12.24,WEB corpus,both
 SPECIES,CONFLUENTUS,SALVELINUS, GENUS,VTO ontology,is_a,9.41,23.0,9.41,WEB corpus,both
 SPECIES,ALPINUS,SALVELINUS, GENUS,VTO ontology,is_a,13.47,579.0,13.47,WEB corpus,both
 SPECIES,MALMA,SALVELINUS, GENUS,VTO ontology,is_a,10.76,61.0,10.76,WEB corpus,both
 SPECIES,FONTINALIS,SALVELINUS, GENUS,VTO ontology,is_a,12.88,209.0,12.88,WEB corpus,both
 GENUS,ONCORHYNCHUS,SALMONIDAE, FAMILY,VTO ontology,is_a,10.14,1.0,10.14,WEB corpus,both
 SPECIES,CLARKII,ONCORHYNCHUS, GENUS,VTO ontology,is_a,8.01,11.0,8.01,WEB corpus,both
 SPECIES,TSHAWYTSCHA,ONCORHYNCHUS, GENUS,VTO ontology,is_a,11.69,156.0,11.69,WEB corpus,both
 SPECIES,KETA,ONCORHYNCHUS, GENUS,VTO ontology,is_a,10.34,57.0,10.34,WEB corpus,both
 SPECIES,KISUTCH,ONCORHYNCHUS, GENUS,VTO ontology,is_a,11.98,196.0,11.98,WEB corpus,both
 SPECIES,GORBUSCHA,ONCORHYNCHUS, GENUS,VTO ontology,is_a,10.21,52.0,10.21,WEB corpus,both
 SPECIES,MYKISS,ONCORHYNCHUS, GENUS,VTO ontology,is_a,13.34,663.0,13.34,WEB corpus,both
 SPECIES,NERKA,ONCORHYNCHUS, GENUS,VTO ontology,is_a,11.89,182.0,11.89,WEB corpus,both
 SPECIES,LENOK,BRACHYMYSTAX, GENUS,VTO ontology,is_a,13.67,2.0,13.67,WEB corpus,both
 GENUS,THYMALLUS,SALMONIDAE, FAMILY,VTO ontology,is_a,10.14,1.0,10.14,WEB corpus,both
 SPECIES,ARCTICUS,THYMALLUS, GENUS,VTO ontology,is_a,13.18,72.0,13.18,WEB corpus,both
 SPECIES,THYMALLUS,THYMALLUS, GENUS,VTO ontology,is_a,10.505,96.0,10.505,WEB corpus,both
 SPECIES,SILUS,ARGENTINA, GENUS,VTO ontology,is_a,13.41,2.0,13.41,WEB corpus,both
 SPECIES,SPHYRAENA,ARGENTINA, GENUS,VTO ontology,is_a,13.41,2.0,13.41,WEB corpus,both
 SPECIES,MICROSTOMA,MACROPINNA, GENUS,VTO ontology,is_a,13.99,2.0,13.99,WEB corpus,both
 SPECIES,NIPPONENSIS,HYPOMESUS, GENUS,VTO ontology,is_a,12.79,5.0,12.79,WEB corpus,both
 SPECIES,TRANSPACIFICUS,HYPOMESUS, GENUS,VTO ontology,is_a,12.79,5.0,12.79,WEB corpus,both
 SPECIES,OLIDUS,HYPOMESUS, GENUS,VTO ontology,is_a,11.32,4.0,11.32,WEB corpus,both
 SPECIES,PRETIOSUS,HYPOMESUS, GENUS,VTO ontology,is_a,12.54,4.0,12.54,WEB corpus,both
 SPECIES,ALTIVELIS,PLECOGLOSSUS, GENUS,VTO ontology,is_a,13.92,9.0,13.92,WEB corpus,both
 SPECIES,VILLOSUS,MALLOTUS, GENUS,VTO ontology,is_a,13.88,12.0,13.88,WEB corpus,both
 SPECIES,THALEICHTHYS,SPIRINCHUS, GENUS,VTO ontology,is_a,13.86,5.0,13.86,WEB corpus,both
 SPECIES,STARKSI,SPIRINCHUS, GENUS,VTO ontology,is_a,12.19,1.0,12.19,WEB corpus,both
 SPECIES,PACIFICUS,THALEICHTHYS, GENUS,VTO ontology,is_a,13.69,13.0,13.69,WEB corpus,both
 GENUS,OSMERUS,OSMERIDAE, FAMILY,VTO ontology,is_a,13.41,1.0,13.41,WEB corpus,both
 SPECIES,MORDAX,OSMERUS, GENUS,VTO ontology,is_a,13.28,40.0,13.28,WEB corpus,both
 SPECIES,EPERLANUS,OSMERUS, GENUS,VTO ontology,is_a,13.31,34.0,13.31,WEB corpus,both
 SPECIES,MACULATUS,GALAXIAS, GENUS,VTO ontology,is_a,11.72,7.0,11.72,WEB corpus,both
 SPECIES,DIVERGENS,GALAXIAS, GENUS,VTO ontology,is_a,9.06,1.0,9.06,WEB corpus,both
 SPECIES,PLATEI,GALAXIAS, GENUS,VTO ontology,is_a,9.06,1.0,9.06,WEB corpus,both
 SPECIES,AURATUS,GALAXIAS, GENUS,VTO ontology,is_a,7.92,1.0,7.92,WEB corpus,both
 SPECIES,FASCIATUS,GALAXIAS, GENUS,VTO ontology,is_a,10.91,4.0,10.91,WEB corpus,both
 SPECIES,BREVIPINNIS,GALAXIAS, GENUS,VTO ontology,is_a,11.28,5.0,11.28,WEB corpus,both
 SPECIES,ARGENTEUS,GALAXIAS, GENUS,VTO ontology,is_a,10.56,3.0,10.56,WEB corpus,both
 SPECIES,OLIDUS,GALAXIAS, GENUS,VTO ontology,is_a,13.26,28.0,13.26,WEB corpus,both
 SPECIES,PAUCISPONDYLUS,GALAXIAS, GENUS,VTO ontology,is_a,9.06,1.0,9.06,WEB corpus,both
 SPECIES,POSTVECTIS,GALAXIAS, GENUS,VTO ontology,is_a,10.95,4.0,10.95,WEB corpus,both
 SPECIES,ZEBRATUS,GALAXIAS, GENUS,VTO ontology,is_a,10.04,2.0,10.04,WEB corpus,both
 SPECIES,VULGARIS,GALAXIAS, GENUS,VTO ontology,is_a,8.73,1.0,8.73,WEB corpus,both
 SPECIES,TRUTTACEUS,GALAXIAS, GENUS,VTO ontology,is_a,10.04,2.0,10.04,WEB corpus,both
 SPECIES,DIVERSUS,NEOCHANNA, GENUS,VTO ontology,is_a,13.99,2.0,13.99,WEB corpus,both
 SPECIES,NIGROSTRIATA,GALAXIELLA, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,SEMONI,RETROPINNA, GENUS,VTO ontology,is_a,12.68,1.0,12.68,WEB corpus,both
 SPECIES,RETROPINNA,RETROPINNA, GENUS,VTO ontology,is_a,13.77,3.0,13.77,WEB corpus,both
 SPECIES,SPATHULA,POLYODON, GENUS,VTO ontology,is_a,13.99,4.0,13.99,WEB corpus,both
 FAMILY,ACIPENSERIDAE,ACIPENSERIFORMES, ORDER,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,NUDIVENTRIS,ACIPENSER, GENUS,VTO ontology,is_a,9.71,2.0,9.71,WEB corpus,both
 SPECIES,STURIO,ACIPENSER, GENUS,VTO ontology,is_a,12.79,21.0,12.79,WEB corpus,both
 SPECIES,NACCARII,ACIPENSER, GENUS,VTO ontology,is_a,9.71,2.0,9.71,WEB corpus,both
 SPECIES,GUELDENSTAEDTII,ACIPENSER, GENUS,VTO ontology,is_a,8.73,1.0,8.73,WEB corpus,both
 SPECIES,SINENSIS,ACIPENSER, GENUS,VTO ontology,is_a,8.55,1.0,8.55,WEB corpus,both
 SPECIES,RUTHENUS,ACIPENSER, GENUS,VTO ontology,is_a,10.28,3.0,10.28,WEB corpus,both
 SPECIES,BREVIROSTRUM,ACIPENSER, GENUS,VTO ontology,is_a,9.71,2.0,9.71,WEB corpus,both
 SPECIES,TRANSMONTANUS,ACIPENSER, GENUS,VTO ontology,is_a,12.73,20.0,12.73,WEB corpus,both
 SPECIES,BAERII,ACIPENSER, GENUS,VTO ontology,is_a,8.73,1.0,8.73,WEB corpus,both
 SPECIES,MEDIROSTRIS,ACIPENSER, GENUS,VTO ontology,is_a,12.4,15.0,12.4,WEB corpus,both
 SPECIES,FULVESCENS,ACIPENSER, GENUS,VTO ontology,is_a,11.43,7.0,11.43,WEB corpus,both
 SPECIES,PLATORYNCHUS,SCAPHIRHYNCHUS, GENUS,VTO ontology,is_a,13.77,3.0,13.77,WEB corpus,both
 SPECIES,GAGEI,ICHTHYOMYZON, GENUS,VTO ontology,is_a,10.82,1.0,10.82,WEB corpus,both
 SPECIES,FOSSOR,ICHTHYOMYZON, GENUS,VTO ontology,is_a,13.06,6.0,13.06,WEB corpus,both
 SPECIES,CASTANEUS,ICHTHYOMYZON, GENUS,VTO ontology,is_a,12.47,4.0,12.47,WEB corpus,both
 SPECIES,UNICUSPIS,ICHTHYOMYZON, GENUS,VTO ontology,is_a,12.79,5.0,12.79,WEB corpus,both
 SPECIES,MARINUS,PETROMYZON, GENUS,VTO ontology,is_a,13.95,245.0,13.95,WEB corpus,both
 SPECIES,TRIDENTATA,LAMPETRA, GENUS,VTO ontology,is_a,10.09,11.0,10.09,WEB corpus,both
 SPECIES,APPENDIX,LAMPETRA, GENUS,VTO ontology,is_a,9.94,10.0,9.94,WEB corpus,both
 SPECIES,AYRESII,LAMPETRA, GENUS,VTO ontology,is_a,8.27,3.0,8.27,WEB corpus,both
 SPECIES,RICHARDSONI,LAMPETRA, GENUS,VTO ontology,is_a,8.99,5.0,8.99,WEB corpus,both
 SPECIES,FLUVIATILIS,LAMPETRA, GENUS,VTO ontology,is_a,12.6,204.0,12.6,WEB corpus,both
 SPECIES,PLANERI,LAMPETRA, GENUS,VTO ontology,is_a,12.49,68.0,12.49,WEB corpus,both
 SPECIES,DANFORDI,EUDONTOMYZON, GENUS,VTO ontology,is_a,13.41,1.0,13.41,WEB corpus,both
 SPECIES,VLADYKOVI,EUDONTOMYZON, GENUS,VTO ontology,is_a,12.68,1.0,12.68,WEB corpus,both
 SPECIES,AUSTRALIS,GEOTRIA, GENUS,VTO ontology,is_a,9.97,2.0,9.97,WEB corpus,both
 SPECIES,CAMTSCHATICUM,LETHENTERON, GENUS,VTO ontology,is_a,12.77,3.0,12.77,WEB corpus,both
 SPECIES,CAMTSCHATICUM,LETHENTERON, GENUS,VTO ontology,is_a,12.77,3.0,12.77,WEB corpus,both
 SPECIES,SAVIGNYI,CIONA, GENUS,VTO ontology,is_a,13.99,1.0,13.99,WEB corpus,both
 SPECIES,EUPOGON,XENOCLARIAS, GENUS,VTO ontology,is_a,13.67,2.0,13.67,WEB corpus,both
 SPECIES,SUTTONORUM,PANAQUE, GENUS,VTO ontology,is_a,13.99,8.0,13.99,WEB corpus,both
 SPECIES,URANOSCOPUS,AMPHILIUS, GENUS,VTO ontology,is_a,13.67,6.0,13.67,WEB corpus,both
 SPECIES,NATALENSIS,AMPHILIUS, GENUS,VTO ontology,is_a,12.41,2.0,12.41,WEB corpus,both
 SPECIES,QUIGNARDI,BARBATULA, GENUS,VTO ontology,is_a,11.54,2.0,11.54,WEB corpus,both
 SPECIES,KOSSWIGI,BARBATULA, GENUS,VTO ontology,is_a,10.6,1.0,10.6,WEB corpus,both
